UnitOrigem,Referenciada,CamadaOrigem,CamadaDestino,TipoDependencia,MesmoNamespace
"UPrincipal","FMX.Colors","Outro","Outro","Direta","Sim"
"UPrincipal","System.UIConsts","Outro","Outro","Direta","Sim"
"UPrincipal","FMX.Edit","Outro","Outro","Direta","Sim"
"UPrincipal","UCadastroClientes","Outro","Outro","Direta","Sim"
"UPrincipal","UCadastroCategorias","Outro","Outro","Direta","Sim"
"UPrincipal","UCadastroVeiculos","Outro","Outro","Direta","Sim"
"UPrincipal","UCadastroFabricantes","Outro","Outro","Direta","Sim"
"UPrincipal","UCadastroOrcamentos","Outro","Outro","Direta","Sim"
"UPrincipal","URegistrar","Outro","Outro","Direta","Sim"
"UPrincipal","Dao.Conexao","Outro","DAO","Direta","Sim"
"UPrincipal","System.Actions","Outro","Outro","Direta","Sim"
"UPrincipal","FMX.ActnList","Outro","Outro","Direta","Sim"
"UPrincipal","Vcl.Graphics","Outro","Outro","Direta","Sim"
"UPrincipal","Vcl.Imaging.pngimage","Outro","Outro","Direta","Sim"
"UPrincipal","Winapi.ShellAPI","Outro","Outro","Direta","Sim"
"UPrincipal","FMX.StdActns","Outro","Outro","Direta","Sim"
"UPrincipal","FMX.MediaLibrary.Actions","Outro","Outro","Direta","Sim"
"UPrincipal","FMX.BitmapHelper","Outro","Outro","Direta","Sim"
"UPrincipal","IPPeerClient","Outro","Outro","Direta","Sim"
"UPrincipal","IPPeerServer","Outro","Outro","Direta","Sim"
"UPrincipal","System.Tether.Manager","Outro","Outro","Direta","Sim"
"UPrincipal","System.Tether.AppProfile","Outro","Outro","Direta","Sim"
"UPrincipal","System.Tether.NetworkAdapter","Outro","Outro","Direta","Sim"
"UPrincipal","uConfig","Outro","Outro","Direta","Sim"
"UPrincipal","IniFiles","Outro","Outro","Direta","Sim"
"UPrincipal","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"UPrincipal","IdCoderMIME","Outro","Outro","Direta","Sim"
"UPrincipal","IdGlobal","Outro","Outro","Direta","Sim"
"UPrincipal","LogManager","Outro","Outro","Direta","Sim"
"UPrincipal","Funcoes.PintarJante","Outro","Outro","Direta","Sim"
"UPrincipal","View.Backup","Outro","View","Direta","Sim"
"UPrincipal","Model.Registro","Outro","Model","Direta","Sim"
"UPrincipal","View.Produtos","Outro","View","Direta","Sim"
"UPrincipal","Winapi.Messages","Outro","Outro","Direta","Sim"
"UPrincipal","Login","Outro","Outro","Cruzada","Sim"
"URegistrar","System.SysUtils","Outro","Outro","Direta","Sim"
"URegistrar","System.Types","Outro","Outro","Direta","Sim"
"URegistrar","System.UITypes","Outro","Outro","Direta","Sim"
"URegistrar","System.Classes","Outro","Outro","Direta","Sim"
"URegistrar","System.Variants","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Types","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Controls","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Forms","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Graphics","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Dialogs","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Objects","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Layouts","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Effects","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"URegistrar","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Edit","Outro","Outro","Direta","Sim"
"URegistrar","System.Rtti","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Grid.Style","Outro","Outro","Direta","Sim"
"URegistrar","FMX.Grid","Outro","Outro","Direta","Sim"
"URegistrar","FMX.ScrollBox","Outro","Outro","Direta","Sim"
"Login","LogManager","Outro","Outro","Direta","Sim"
"Login","UPrincipal","Outro","Outro","Cruzada","Sim"
"Login","URegistrar","Outro","Outro","Direta","Sim"
"Login","Dao.Conexao","Outro","DAO","Direta","Sim"
"Login","Dao.Login","Outro","DAO","Direta","Sim"
"Login","Data.DB","Outro","Outro","Direta","Sim"
"Login","FMX.Controls","Outro","Outro","Direta","Sim"
"Login","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"Login","FMX.Dialogs","Outro","Outro","Direta","Sim"
"Login","FMX.Edit","Outro","Outro","Direta","Sim"
"Login","FMX.Effects","Outro","Outro","Direta","Sim"
"Login","FMX.Forms","Outro","Outro","Direta","Sim"
"Login","FMX.Graphics","Outro","Outro","Direta","Sim"
"Login","FMX.Layouts","Outro","Outro","Direta","Sim"
"Login","FMX.Objects","Outro","Outro","Direta","Sim"
"Login","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"Login","FMX.Types","Outro","Outro","Direta","Sim"
"Login","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"Login","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"Login","FireDAC.Phys","Outro","Outro","Direta","Sim"
"Login","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"Login","FireDAC.Phys.PG","Outro","Outro","Direta","Sim"
"Login","FireDAC.Phys.PGDef","Outro","Outro","Direta","Sim"
"Login","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"Login","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"Login","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"Login","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"Login","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"Login","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"Login","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"Login","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"Login","Model.Registro","Outro","Model","Direta","Sim"
"Login","System.Classes","Outro","Outro","Direta","Sim"
"Login","System.IniFiles","Outro","Outro","Direta","Sim"
"Login","System.SysUtils","Outro","Outro","Direta","Sim"
"Login","System.Types","Outro","Outro","Direta","Sim"
"Login","System.UIConsts","Outro","Outro","Direta","Sim"
"Login","System.UITypes","Outro","Outro","Direta","Sim"
"Login","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.Types","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.ListBox","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Edit","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.UIConsts","Outro","Outro","Direta","Sim"
"UCadastroCategorias","IniFiles","Outro","Outro","Direta","Sim"
"UCadastroCategorias","LogManager","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.FMXUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"UCadastroCategorias","Data.DB","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Phys","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Phys.PGDef","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FireDAC.Phys.PG","Outro","Outro","Direta","Sim"
"UCadastroCategorias","Datasnap.DBClient","Outro","Outro","Direta","Sim"
"UCadastroCategorias","Dao.Conexao","Outro","DAO","Direta","Sim"
"UCadastroCategorias","Entity.Categorias","Outro","Outro","Direta","Sim"
"UCadastroCategorias","Model.Categorias","Outro","Model","Direta","Sim"
"UCadastroCategorias","FMX.TabControl","Outro","Outro","Direta","Sim"
"UCadastroCategorias","System.Rtti","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Grid.Style","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.ScrollBox","Outro","Outro","Direta","Sim"
"UCadastroCategorias","FMX.Grid","Outro","Outro","Direta","Sim"
"UCadastroCategorias","Controller.Categorias","Outro","Controller","Direta","Sim"
"UCadastroClientes","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.Types","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Edit","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.ListBox","Outro","Outro","Direta","Sim"
"UCadastroClientes","Dao.Conexao","Outro","DAO","Direta","Sim"
"UCadastroClientes","Entity.Clientes","Outro","Outro","Direta","Sim"
"UCadastroClientes","Entity.Contatos","Outro","Outro","Direta","Sim"
"UCadastroClientes","Controller.Contatos","Outro","Controller","Direta","Sim"
"UCadastroClientes","Controller.Clientes","Outro","Controller","Direta","Sim"
"UCadastroClientes","Model.Clientes","Outro","Model","Direta","Sim"
"UCadastroClientes","Model.Contatos","Outro","Model","Direta","Sim"
"UCadastroClientes","Data.DB","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Phys","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Phys.PGDef","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Phys.PG","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.IniFiles","Outro","Outro","Direta","Sim"
"UCadastroClientes","Datasnap.DBClient","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.TabControl","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.Rtti","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Grid.Style","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.Grid","Outro","Outro","Direta","Sim"
"UCadastroClientes","FMX.ScrollBox","Outro","Outro","Direta","Sim"
"UCadastroClientes","System.UIConsts","Outro","Outro","Direta","Sim"
"UCadastroClientes","Winapi.Windows","Outro","Outro","Direta","Sim"
"UCadastroClientes","LogManager","Outro","Outro","Direta","Sim"
"UCadastroClientes","FireDAC.FMXUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroClientes","Funcoes.CNPJCPF","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.Types","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.ListBox","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Edit","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.TabControl","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.Rtti","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Grid.Style","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.ScrollBox","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FMX.Grid","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Datasnap.DBClient","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Entity.Fabricantes","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Model.Fabricantes","Outro","Model","Direta","Sim"
"UCadastroFabricantes","Data.DB","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys.PGDef","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Phys.PG","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Controller.Fabricantes","Outro","Controller","Direta","Sim"
"UCadastroFabricantes","Dao.Conexao","Outro","DAO","Direta","Sim"
"UCadastroFabricantes","IniFiles","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","System.UIConsts","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","LogManager","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","FireDAC.FMXUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroFabricantes","Funcoes.CNPJCPF","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.Types","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroOrcamentos","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.SysUtils","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.Types","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.UITypes","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.Classes","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.Variants","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Types","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Controls","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Forms","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Graphics","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Dialogs","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Objects","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Layouts","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Effects","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.Edit","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FMX.ListBox","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","IniFiles","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","System.UIConsts","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.FMXUI.Wait","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"UCadastroVeiculos","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"uConfig","System.SysUtils","Outro","Outro","Direta","Sim"
"uConfig","System.Types","Outro","Outro","Direta","Sim"
"uConfig","System.UITypes","Outro","Outro","Direta","Sim"
"uConfig","System.Classes","Outro","Outro","Direta","Sim"
"uConfig","System.Variants","Outro","Outro","Direta","Sim"
"uConfig","FMX.Types","Outro","Outro","Direta","Sim"
"uConfig","FMX.Controls","Outro","Outro","Direta","Sim"
"uConfig","FMX.Forms","Outro","Outro","Direta","Sim"
"uConfig","FMX.Graphics","Outro","Outro","Direta","Sim"
"uConfig","FMX.Dialogs","Outro","Outro","Direta","Sim"
"uConfig","FMX.Layouts","Outro","Outro","Direta","Sim"
"uConfig","FMX.Objects","Outro","Outro","Direta","Sim"
"uConfig","FMX.TabControl","Outro","Outro","Direta","Sim"
"uConfig","FMX.Controls.Presentation","Outro","Outro","Direta","Sim"
"uConfig","FMX.StdCtrls","Outro","Outro","Direta","Sim"
"uConfig","FMX.Effects","Outro","Outro","Direta","Sim"
"uConfig","FMX.ListBox","Outro","Outro","Direta","Sim"
